id_venda,id_cliente,id_produto,data_venda,hora_venda,canal_venda,quantidade,preco_unitario,desconto_pct,valor_frete,fulfillment,receita_bruta,valor_desconto,valor_previsto_calc,transaction_id,metodo_pagamento,status,valor_previsto,valor_pago,horario_transacao,suspeito_heuristica,delta,flag_divergencia,nome,segmento,uf,regiao,data_cadastro,nome_produto,categoria,subcategoria,preco_base,custo,ativo,data,ano,mes,dia,dia_semana,nome_mes,eh_fim_de_semana,margem_bruta,hora,R01,R02,R03,R04,score_risco
6464,3680,734,2024-12-27,1900-01-01 04:26:00,app,2,1125.18,0,14.9,parceiro,2250.36,0.0,2265.26,tx_011585,pix,chargeback,2265.26,2376.5600000000004,04:26:00,False,0.0,False,Cliente 3680,restaurante,RJ,Sudeste,2023-01-05,Câmera 734,Eletrônicos,Câmera,1215.75,831.24,False,2024-12-27,2024,12,27,4,December,False,587.8800000000001,4,1,0,1,1,12
17277,2554,570,2024-11-22,1900-01-01 01:15:38,app,3,1792.4854568594426,5,0.0,parceiro,5377.456370578328,268.8728185289164,5108.583552049411,tx_017277,boleto,chargeback,5108.58,6641.15,01:15:38,True,0.003552049411155167,False,Cliente 2554,industria,RO,Norte,2023-08-02,Notebook 570,Eletrônicos,Notebook,1032.75,712.01,True,2024-11-22,2024,11,22,4,November,False,3241.426370578328,1,1,1,1,0,12
14272,2776,1079,2024-01-14,1900-01-01 03:16:20,site,2,1711.78,0,19.9,parceiro,3423.56,0.0,3443.46,tx_014272,boleto,chargeback,3443.46,2754.77,03:16:20,True,0.0,False,Cliente 2776,varejo,PR,Sul,2022-01-17,Shampoo 1079,Beleza,Shampoo,1642.92,1161.33,True,2024-01-14,2024,1,14,6,January,True,1100.9,3,1,1,1,0,12
15547,2478,600,2024-09-24,1900-01-01 05:48:06,marketplace,3,1591.75,5,14.9,zoop,4775.25,238.76250000000002,4551.3875,tx_015547,pix,chargeback,4551.39,3185.97,05:48:06,True,0.002500000000509317,False,Cliente 2478,servicos,PR,Sul,2022-12-17,Camiseta 600,Moda,Camiseta,1569.25,842.2,True,2024-09-24,2024,9,24,1,September,False,2248.6499999999996,5,1,1,1,0,12
13293,3144,1010,2024-10-16,1900-01-01 00:10:15,app,3,1375.66,0,24.9,zoop,4126.9800000000005,0.0,4151.88,tx_013293,pix,chargeback,4151.88,3321.5,00:10:15,True,0.0,False,Cliente 3144,restaurante,AC,Norte,2023-04-05,Mesa 1010,Escritório,Mesa,1459.22,834.37,True,2024-10-16,2024,10,16,2,October,False,1623.8700000000003,0,1,1,1,0,12
19409,3677,893,2024-03-16,1900-01-01 01:41:07,marketplace,1,1801.22,10,19.9,zoop,1801.22,180.122,1640.998,tx_019409,pix,chargeback,1641.0,2133.3,01:41:07,True,0.0019999999999527063,False,Cliente 3677,educacao,SC,Sul,2022-03-01,Cafeteira 893,Casa & Cozinha,Cafeteira,1754.61,1047.5,True,2024-03-16,2024,3,16,5,March,True,753.72,1,1,1,1,0,12
16536,3079,501,2024-01-22,1900-01-01 05:14:36,app,3,630.37,10,9.9,zoop,1891.1100000000001,189.11100000000002,1711.8990000000001,tx_016536,cartao_credito,chargeback,1711.9,2054.28,05:14:36,True,0.0009999999999763531,False,Cliente 3079,varejo,AM,Norte,2022-11-23,Mesa 501,Escritório,Mesa,660.34,457.33,True,2024-01-22,2024,1,22,0,January,False,519.1200000000001,5,1,1,1,0,12
13875,4379,680,2024-01-15,1900-01-01 02:44:57,site,3,1135.2,10,14.9,zoop,3405.6000000000004,340.56000000000006,3079.9400000000005,tx_013875,pix,chargeback,3079.94,2463.95,02:44:57,True,4.547473508864641e-13,False,Cliente 4379,varejo,BA,Nordeste,2022-05-02,Notebook 680,Eletrônicos,Notebook,1249.0,737.81,True,2024-01-15,2024,1,15,0,January,False,1192.1700000000005,2,1,1,1,0,12
5870,2248,820,2024-07-23,1900-01-01 02:05:29,app,2,1644.95,10,19.9,zoop,3289.9,328.99,2980.81,tx_005870,boleto,chargeback,2980.81,2086.57,02:05:29,True,0.0,False,Cliente 2248,educacao,MG,Sudeste,2023-08-05,Perfume 820,Beleza,Perfume,1669.68,982.58,True,2024-07-23,2024,7,23,1,July,False,1324.74,2,1,1,1,0,12
10244,2641,1041,2024-08-06,1900-01-01 00:03:33,marketplace,2,1973.41,0,24.9,zoop,3946.82,0.0,3971.7200000000003,tx_010244,pix,chargeback,3971.72,2780.2,00:03:33,True,4.547473508864641e-13,False,Cliente 2641,varejo,PR,Sul,2022-06-07,Perfume 1041,Beleza,Perfume,1941.38,1003.29,True,2024-08-06,2024,8,6,1,August,False,1940.2400000000002,0,1,1,1,0,12
14940,1940,754,2024-06-20,1900-01-01 00:56:34,app,3,1413.6,10,14.9,parceiro,4240.799999999999,424.0799999999999,3831.6199999999994,tx_014940,cartao_credito,chargeback,3831.62,4597.94,00:56:34,True,4.547473508864641e-13,False,Cliente 1940,educacao,PA,Norte,2022-12-12,Teclado 754,Escritório,Teclado,1539.39,1209.83,False,2024-06-20,2024,6,20,3,June,False,611.3099999999995,0,1,1,1,0,12
924,4676,646,2024-12-25,1900-01-01 00:56:39,app,1,1855.82,0,0.0,zoop,1855.82,0.0,1855.82,tx_000924,pix,chargeback,1855.82,1484.66,00:56:39,True,0.0,False,Cliente 4676,varejo,RJ,Sudeste,2022-12-31,Cadeira 646,Escritório,Cadeira,1925.41,1347.42,True,2024-12-25,2024,12,25,2,December,False,508.39999999999986,0,1,1,1,0,12
9283,1638,674,2024-02-08,1900-01-01 03:04:20,site,3,600.0,10,24.9,parceiro,1800.0,180.0,1644.9,tx_011753,pix,chargeback,1644.9,1597.19,03:04:20,False,0.0,False,Cliente 1638,educacao,BA,Nordeste,2023-03-03,Tênis 674,Moda,Tênis,321.17,234.55,True,2024-02-08,2024,2,8,3,February,False,1096.35,3,1,0,1,1,12
12639,4601,655,2024-09-20,1900-01-01 02:16:57,marketplace,1,1964.76,10,24.9,zoop,1964.76,196.476,1793.1840000000002,tx_012639,cartao_credito,chargeback,1793.18,2331.13,02:16:57,True,0.004000000000132786,False,Cliente 4601,educacao,GO,Centro-Oeste,2022-02-28,Notebook 655,Eletrônicos,Notebook,1957.36,1481.49,True,2024-09-20,2024,9,20,4,September,False,483.27,2,1,1,1,0,12
19065,4148,567,2024-04-27,1900-01-01 00:39:54,app,1,1906.22,10,24.9,zoop,1906.22,190.622,1740.498,tx_019065,pix,chargeback,1740.5,2088.6,00:39:54,True,0.0019999999999527063,False,Cliente 4148,restaurante,DF,Centro-Oeste,2023-01-19,Aspirador 567,Casa & Cozinha,Aspirador,1947.33,1086.22,True,2024-04-27,2024,4,27,5,April,True,820.0,0,1,1,1,0,12
2022,3047,1088,2024-04-11,1900-01-01 03:13:48,site,3,1201.23,10,24.9,parceiro,3603.69,360.369,3268.221,tx_002022,pix,chargeback,3268.22,3921.86,03:13:48,True,0.0010000000002037268,False,Cliente 3047,educacao,TO,Norte,2023-03-30,Perfume 1088,Beleza,Perfume,1168.54,748.49,True,2024-04-11,2024,4,11,3,April,False,1358.2199999999998,3,1,1,1,0,12
13814,1903,1094,2024-01-02,1900-01-01 03:46:42,site,3,1862.732335008948,5,0.0,zoop,5588.197005026844,279.4098502513422,5308.787154775501,tx_013814,pix,chargeback,5308.79,6901.43,03:46:42,True,0.002845224498742027,False,Cliente 1903,restaurante,CE,Nordeste,2022-03-04,Aspirador 1094,Casa & Cozinha,Aspirador,1364.64,816.04,True,2024-01-02,2024,1,2,1,January,False,3140.077005026844,3,1,1,1,0,12
13318,2802,874,2024-06-02,1900-01-01 00:16:29,app,3,1603.69,0,9.9,parceiro,4811.07,0.0,4820.969999999999,tx_013318,cartao_credito,chargeback,4820.97,6267.26,00:16:29,True,9.094947017729282e-13,False,Cliente 2802,saude,RS,Sul,2023-07-20,Smartphone 874,Eletrônicos,Smartphone,1775.83,1151.72,True,2024-06-02,2024,6,2,6,June,True,1355.9099999999999,0,1,1,1,0,12
13044,2470,1063,2024-05-19,1900-01-01 01:07:16,site,2,2666.830697956447,5,14.9,parceiro,5333.661395912894,266.6830697956447,5081.878326117248,tx_013044,cartao_credito,chargeback,5081.88,3557.32,01:07:16,True,0.0016738827516746824,False,Cliente 2470,restaurante,DF,Centro-Oeste,2023-08-23,Camiseta 1063,Moda,Camiseta,1868.11,1198.57,True,2024-05-19,2024,5,19,6,May,True,2936.5213959128937,1,1,1,1,0,12
19044,2264,735,2024-08-30,1900-01-01 00:10:32,site,3,1784.18,10,14.9,zoop,5352.54,535.254,4832.186,tx_019044,cartao_credito,chargeback,4832.19,6281.85,00:10:32,True,0.0039999999999054126,False,Cliente 2264,restaurante,BA,Nordeste,2023-02-10,Creme 735,Beleza,Creme,1894.92,1101.24,False,2024-08-30,2024,8,30,4,August,False,2048.8199999999997,0,1,1,1,0,12
10850,1169,782,2024-03-23,1900-01-01 02:46:24,site,1,1712.98,10,9.9,zoop,1712.98,171.298,1551.582,tx_010850,cartao_credito,chargeback,1551.58,2017.05,02:46:24,True,0.00200000000018008,False,Cliente 1169,saude,DF,Centro-Oeste,2022-03-13,Calça 782,Moda,Calça,1799.01,1101.74,True,2024-03-23,2024,3,23,5,March,True,611.24,2,1,1,1,0,12
13838,2071,699,2024-01-16,1900-01-01 02:31:50,site,3,1581.38,15,9.9,zoop,4744.14,711.621,4042.4190000000003,tx_013838,boleto,chargeback,4042.42,3233.94,02:31:50,True,0.0009999999997489795,False,Cliente 2071,restaurante,SC,Sul,2022-11-30,Mesa 699,Escritório,Mesa,1635.48,890.44,True,2024-01-16,2024,1,16,1,January,False,2072.82,2,1,1,1,0,12
14263,4882,582,2024-01-07,1900-01-01 00:33:07,app,3,1268.86,0,14.9,zoop,3806.58,0.0,3821.48,tx_014263,cartao_credito,chargeback,3821.48,4967.92,00:33:07,True,0.0,False,Cliente 4882,varejo,TO,Norte,2022-06-25,Mesa 582,Escritório,Mesa,1284.76,816.16,True,2024-01-07,2024,1,7,6,January,True,1358.1,0,1,1,1,0,12
16450,4740,597,2024-05-18,1900-01-01 05:44:52,app,3,629.08,15,0.0,zoop,1887.2400000000002,283.086,1604.1540000000002,tx_016450,boleto,chargeback,1604.15,2085.4,05:44:52,True,0.004000000000132786,False,Cliente 4740,tecnologia,ES,Sudeste,2022-05-07,Creme 597,Beleza,Creme,621.91,465.19,True,2024-05-18,2024,5,18,5,May,True,491.6700000000003,5,1,1,1,0,12
15985,4118,765,2024-06-02,1900-01-01 02:44:08,app,3,1781.91,15,9.9,parceiro,5345.7300000000005,801.8595,4553.7705000000005,tx_017619,boleto,chargeback,4553.77,4671.81,02:44:08,False,0.0005000000001018634,False,Cliente 4118,industria,RO,Norte,2022-01-06,Liquidificador 765,Casa & Cozinha,Liquidificador,1819.12,1062.75,True,2024-06-02,2024,6,2,6,June,True,2157.4800000000005,2,1,0,1,1,12
6607,1107,880,2024-03-29,1900-01-01 00:52:12,marketplace,2,1316.31,15,0.0,zoop,2632.62,394.893,2237.727,tx_006607,pix,chargeback,2237.73,1566.41,00:52:12,True,0.003000000000156433,False,Cliente 1107,tecnologia,MG,Sudeste,2022-07-10,Tênis 880,Moda,Tênis,1453.51,1098.44,True,2024-03-29,2024,3,29,4,March,False,435.7399999999998,0,1,1,1,0,12
19668,1263,619,2024-03-08,1900-01-01 02:08:06,marketplace,3,546.28,5,14.9,zoop,1638.84,81.94200000000001,1571.798,tx_019668,pix,chargeback,1571.8,1886.16,02:08:06,True,0.0019999999999527063,False,Cliente 1263,varejo,RN,Nordeste,2023-05-22,Creme 619,Beleza,Creme,575.99,317.43,True,2024-03-08,2024,3,8,4,March,False,686.55,2,1,1,1,0,12
6601,1603,827,2024-07-29,1900-01-01 03:53:19,site,2,810.0153058958781,5,19.9,parceiro,1620.0306117917562,81.00153058958782,1558.9290812021684,tx_006601,cartao_credito,chargeback,1558.93,2026.61,03:53:19,True,0.000918797831673146,False,Cliente 1603,servicos,MS,Centro-Oeste,2023-07-01,Smartphone 827,Eletrônicos,Smartphone,529.21,357.69,True,2024-07-29,2024,7,29,0,July,False,904.6506117917562,3,1,1,1,0,12
452,1577,994,2024-01-28,1900-01-01 02:35:50,app,3,600.0,15,14.9,zoop,1800.0,270.0,1544.9,tx_000452,boleto,chargeback,1544.9,1081.43,02:35:50,True,0.0,False,Cliente 1577,servicos,AC,Norte,2023-01-08,Cadeira 994,Escritório,Cadeira,353.77,238.96,True,2024-01-28,2024,1,28,6,January,True,1083.12,2,1,1,1,0,12
19025,4956,575,2024-03-01,1900-01-01 04:17:54,site,3,2127.425614388063,5,14.9,parceiro,6382.276843164189,319.1138421582095,6078.0630010059795,tx_019025,pix,chargeback,6078.06,4254.64,04:17:54,True,0.003001005979058391,False,Cliente 4956,restaurante,DF,Centro-Oeste,2023-05-22,Liquidificador 575,Casa & Cozinha,Liquidificador,1321.73,748.8,True,2024-03-01,2024,3,1,4,March,False,4135.876843164189,4,1,1,1,0,12
13506,3362,891,2024-04-02,1900-01-01 00:35:51,marketplace,1,1746.68,5,14.9,zoop,1746.68,87.334,1674.246,tx_013506,cartao_credito,chargeback,1674.25,2009.1,00:35:51,True,0.0039999999999054126,False,Cliente 3362,restaurante,PR,Sul,2022-05-09,Shampoo 891,Beleza,Shampoo,1822.08,1025.45,False,2024-04-02,2024,4,2,1,April,False,721.23,0,1,1,1,0,12
3481,2236,1059,2024-06-24,1900-01-01 02:28:33,app,2,896.22,15,19.9,zoop,1792.44,268.866,1543.4740000000002,tx_007197,cartao_credito,chargeback,1543.47,1478.48,02:28:33,False,0.004000000000132786,False,Cliente 2236,varejo,MT,Centro-Oeste,2022-08-27,Tênis 1059,Moda,Tênis,969.63,684.0,True,2024-06-24,2024,6,24,0,June,False,424.44000000000005,2,1,0,1,1,12
2118,2368,636,2024-08-30,1900-01-01 00:45:11,marketplace,3,553.71,0,0.0,parceiro,1661.13,0.0,1661.13,tx_002118,pix,chargeback,1661.13,1162.79,00:45:11,True,0.0,False,Cliente 2368,saude,PA,Norte,2022-09-29,Câmera 636,Eletrônicos,Câmera,581.2,307.65,True,2024-08-30,2024,8,30,4,August,False,738.1800000000002,0,1,1,1,0,12
14307,1382,760,2024-10-27,1900-01-01 05:35:19,marketplace,3,782.1855421087898,15,14.9,zoop,2346.5566263263695,351.9834939489554,2009.4731323774142,tx_014307,pix,chargeback,2009.47,2411.36,05:35:19,True,0.003132377414203802,False,Cliente 1382,saude,MG,Sudeste,2022-09-29,Tênis 760,Moda,Tênis,471.97,239.86,True,2024-10-27,2024,10,27,6,October,True,1626.9766263263696,5,1,1,1,0,12
18239,2398,950,2024-07-14,1900-01-01 03:41:04,app,2,823.6361269297635,0,9.9,parceiro,1647.272253859527,0.0,1657.172253859527,tx_018239,cartao_credito,chargeback,1657.17,1325.74,03:41:04,True,0.0022538595269452344,False,Cliente 2398,educacao,RO,Norte,2022-04-13,Teclado 950,Escritório,Teclado,523.03,405.39,True,2024-07-14,2024,7,14,6,July,True,836.492253859527,3,1,1,1,0,12
222,4222,1092,2024-07-26,1900-01-01 04:42:52,marketplace,3,1214.0060966077333,5,0.0,zoop,3642.0182898231997,182.10091449115998,3459.9173753320397,tx_000222,boleto,chargeback,3459.92,4151.9,04:42:52,True,0.0026246679603900702,False,Cliente 4222,educacao,RS,Sul,2023-06-01,Cadeira 1092,Escritório,Cadeira,832.4,489.57,True,2024-07-26,2024,7,26,4,July,False,2173.3082898231996,4,1,1,1,0,12
6628,3711,768,2024-01-24,1900-01-01 04:37:34,app,3,1668.6,5,9.9,zoop,5005.799999999999,250.28999999999996,4765.409999999999,tx_006628,boleto,chargeback,4765.41,3812.33,04:37:34,True,9.094947017729282e-13,False,Cliente 3711,varejo,ES,Sudeste,2023-06-10,Tênis 768,Moda,Tênis,1629.18,1111.75,True,2024-01-24,2024,1,24,2,January,False,1670.5499999999993,4,1,1,1,0,12
1341,2812,757,2024-07-16,1900-01-01 03:53:08,marketplace,2,939.94,15,14.9,parceiro,1879.88,281.982,1612.7980000000002,tx_001341,boleto,chargeback,1612.8,1290.24,03:53:08,True,0.0019999999997253326,False,Cliente 2812,saude,SC,Sul,2022-01-06,Mesa 757,Escritório,Mesa,915.34,519.3,True,2024-07-16,2024,7,16,1,July,False,841.2800000000002,3,1,1,1,0,12
4070,1277,609,2024-12-23,1900-01-01 02:58:40,marketplace,3,2817.1043437257376,15,9.9,parceiro,8451.313031177213,1267.696954676582,7193.51607650063,tx_004070,cartao_credito,chargeback,7193.52,8632.22,02:58:40,True,0.003923499370102945,False,Cliente 1277,restaurante,TO,Norte,2022-12-27,Cadeira 609,Escritório,Cadeira,1795.96,1392.61,False,2024-12-23,2024,12,23,0,December,False,4273.483031177213,2,1,1,1,0,12
8674,2456,974,2024-07-02,1900-01-01 02:18:52,app,2,1315.0,10,19.9,zoop,2630.0,263.0,2386.9,tx_008674,boleto,chargeback,2386.9,2864.28,02:18:52,True,0.0,False,Cliente 2456,industria,SP,Sudeste,2023-05-25,Teclado 974,Escritório,Teclado,1252.96,971.84,True,2024-07-02,2024,7,2,1,July,False,686.3199999999999,2,1,1,1,0,12
13402,1401,584,2024-04-17,1900-01-01 05:30:35,app,1,1958.92,0,9.9,zoop,1958.92,0.0,1968.8200000000002,tx_013402,cartao_credito,chargeback,1968.82,2559.47,05:30:35,True,2.2737367544323206e-13,False,Cliente 1401,saude,BA,Nordeste,2022-09-18,Smartphone 584,Eletrônicos,Smartphone,1952.06,1557.98,True,2024-04-17,2024,4,17,2,April,False,400.94000000000005,5,1,1,1,0,12
14205,4359,754,2024-03-25,1900-01-01 00:02:14,marketplace,3,2543.085880889248,0,24.9,zoop,7629.257642667744,0.0,7654.157642667744,tx_014205,cartao_credito,chargeback,7654.16,7872.72,00:02:14,False,0.00235733225599688,False,Cliente 4359,saude,RO,Norte,2023-08-21,Teclado 754,Escritório,Teclado,1539.39,1209.83,False,2024-03-25,2024,3,25,0,March,False,3999.7676426677444,0,1,0,1,1,12
15466,4932,1043,2024-10-17,1900-01-01 00:58:05,marketplace,2,1329.99,0,19.9,parceiro,2659.98,0.0,2679.88,tx_015466,pix,chargeback,2679.88,1875.92,00:58:05,True,0.0,False,Cliente 4932,varejo,BA,Nordeste,2022-08-21,Liquidificador 1043,Casa & Cozinha,Liquidificador,1394.07,887.77,False,2024-10-17,2024,10,17,3,October,False,884.44,0,1,1,1,0,12
17137,1200,951,2024-11-30,1900-01-01 00:34:08,marketplace,2,1223.6431248324138,10,0.0,zoop,2447.2862496648277,244.72862496648278,2202.557624698345,tx_017137,boleto,chargeback,2202.56,1762.05,00:34:08,True,0.002375301654865325,False,Cliente 1200,tecnologia,MT,Centro-Oeste,2023-07-16,Camiseta 951,Moda,Camiseta,829.31,496.04,True,2024-11-30,2024,11,30,5,November,True,1455.2062496648277,0,1,1,1,0,12
2315,3049,851,2024-11-24,1900-01-01 04:37:27,app,1,1507.32,0,19.9,parceiro,1507.32,0.0,1527.22,tx_002315,pix,chargeback,1527.22,1832.66,04:37:27,True,0.0,False,Cliente 3049,tecnologia,RN,Nordeste,2023-01-16,Câmera 851,Eletrônicos,Câmera,1592.31,816.35,True,2024-11-24,2024,11,24,6,November,True,690.9699999999999,4,1,1,1,0,12
8655,4185,757,2024-05-31,1900-01-01 00:04:47,site,2,864.87,5,14.9,zoop,1729.74,86.48700000000001,1658.153,tx_008655,boleto,chargeback,1658.15,1989.78,00:04:47,True,0.0029999999999290594,False,Cliente 4185,educacao,ES,Sudeste,2022-06-22,Mesa 757,Escritório,Mesa,915.34,519.3,True,2024-05-31,2024,5,31,4,May,False,691.1400000000001,0,1,1,1,0,12
15315,3861,1100,2024-07-03,1900-01-01 04:12:25,marketplace,2,1927.67,5,24.9,zoop,3855.34,192.76700000000002,3687.4730000000004,tx_015315,cartao_credito,chargeback,3687.47,4793.71,04:12:25,True,0.0030000000006111804,False,Cliente 3861,tecnologia,PE,Nordeste,2022-02-27,Camiseta 1100,Moda,Camiseta,1874.85,1059.61,True,2024-07-03,2024,7,3,2,July,False,1736.1200000000003,4,1,1,1,0,12
615,4298,746,2024-03-09,1900-01-01 04:50:20,site,2,1296.85,0,14.9,zoop,2593.7,0.0,2608.6,tx_000615,boleto,chargeback,2608.6,2487.98,04:50:20,False,0.0,False,Cliente 4298,restaurante,PE,Nordeste,2023-03-08,Camiseta 746,Moda,Camiseta,1231.3,792.48,True,2024-03-09,2024,3,9,5,March,True,1008.7399999999998,4,1,0,1,1,12
7844,3899,1017,2024-08-28,1900-01-01 01:58:57,marketplace,3,1130.37,5,24.9,parceiro,3391.1099999999997,169.5555,3246.4545,tx_007844,pix,chargeback,3246.45,4220.38,01:58:57,True,0.004500000000007276,False,Cliente 3899,industria,TO,Norte,2022-08-23,Tênis 1017,Moda,Tênis,1097.23,784.23,True,2024-08-28,2024,8,28,2,August,False,1038.4199999999996,1,1,1,1,0,12
2845,1912,1034,2024-11-16,1900-01-01 03:27:43,site,1,1742.07,5,0.0,zoop,1742.07,87.1035,1654.9665,tx_018601,boleto,chargeback,1654.97,1731.31,03:27:43,False,0.003500000000030923,False,Cliente 1912,varejo,MS,Centro-Oeste,2023-07-30,Aspirador 1034,Casa & Cozinha,Aspirador,1711.72,1017.26,True,2024-11-16,2024,11,16,5,November,True,724.81,3,1,0,1,1,12
5488,4337,884,2024-09-18,1900-01-01 03:25:19,app,3,1193.76,0,14.9,zoop,3581.2799999999997,0.0,3596.18,tx_005488,cartao_credito,chargeback,3596.18,2876.94,03:25:19,True,0.0,False,Cliente 4337,industria,GO,Centro-Oeste,2022-04-24,Câmera 884,Eletrônicos,Câmera,1208.55,628.48,True,2024-09-18,2024,9,18,2,September,False,1695.8399999999997,3,1,1,1,0,12
15933,2388,815,2024-06-08,1900-01-01 03:02:28,site,2,1718.46,0,9.9,zoop,3436.92,0.0,3446.82,tx_015933,cartao_credito,chargeback,3446.82,4480.87,03:02:28,True,0.0,False,Cliente 2388,varejo,MT,Centro-Oeste,2023-03-22,Cadeira 815,Escritório,Cadeira,1775.53,1041.43,True,2024-06-08,2024,6,8,5,June,True,1354.06,3,1,1,1,0,12
5688,2947,926,2024-07-04,1900-01-01 05:55:10,site,3,600.0,15,9.9,zoop,1800.0,270.0,1539.9,tx_005688,boleto,chargeback,1539.9,2001.87,05:55:10,True,0.0,False,Cliente 2947,restaurante,PA,Norte,2022-01-10,Mesa 926,Escritório,Mesa,230.02,139.52,True,2024-07-04,2024,7,4,3,July,False,1381.44,5,1,1,1,0,12
15325,1097,881,2024-03-26,1900-01-01 03:51:26,app,1,1736.72,0,24.9,zoop,1736.72,0.0,1761.6200000000001,tx_015325,cartao_credito,chargeback,1748.21,1791.17,16:39:51,False,13.410000000000082,True,Cliente 1097,servicos,RJ,Sudeste,2023-01-24,Shampoo 881,Beleza,Shampoo,1666.5,838.16,True,2024-03-26,2024,3,26,1,March,False,898.5600000000001,3,1,0,1,1,12
19607,2428,626,2024-10-24,1900-01-01 04:37:03,site,3,1489.8766406270463,10,19.9,parceiro,4469.629921881139,446.96299218811396,4042.566929693025,tx_019607,boleto,chargeback,4042.57,2829.8,04:37:03,True,0.003070306975132553,False,Cliente 2428,restaurante,BA,Nordeste,2023-05-16,Notebook 626,Eletrônicos,Notebook,962.37,592.36,True,2024-10-24,2024,10,24,3,October,False,2692.549921881139,4,1,1,1,0,12
6271,3333,616,2024-04-10,1900-01-01 01:24:57,site,3,600.0,5,0.0,zoop,1800.0,90.0,1710.0,tx_006271,pix,chargeback,1680.13,1685.72,00:53:40,False,29.86999999999989,True,Cliente 3333,industria,SC,Sul,2022-03-21,Liquidificador 616,Casa & Cozinha,Liquidificador,221.45,158.83,True,2024-04-10,2024,4,10,2,April,False,1323.51,1,1,0,1,1,12
11964,1211,1086,2024-06-04,1900-01-01 02:59:26,site,2,1353.4621848305542,0,0.0,parceiro,2706.9243696611084,0.0,2706.9243696611084,tx_011964,boleto,chargeback,2706.92,3519.0,02:59:26,True,0.004369661108285072,False,Cliente 1211,restaurante,MT,Centro-Oeste,2023-07-10,Tênis 1086,Moda,Tênis,1008.88,678.42,True,2024-06-04,2024,6,4,1,June,False,1350.0843696611084,2,1,1,1,0,12
8590,1266,847,2024-06-03,1900-01-01 03:14:36,marketplace,2,1354.37,0,9.9,parceiro,2708.74,0.0,2718.64,tx_008590,boleto,chargeback,2718.64,3534.23,03:14:36,True,0.0,False,Cliente 1266,restaurante,RN,Nordeste,2022-10-10,Perfume 847,Beleza,Perfume,1326.43,869.6,True,2024-06-03,2024,6,3,0,June,False,969.5399999999997,3,1,1,1,0,12
11033,1966,1080,2024-10-05,1900-01-01 03:56:33,site,1,1772.18,15,14.9,zoop,1772.18,265.827,1521.2530000000002,tx_011033,pix,chargeback,1521.25,1977.62,03:56:33,True,0.003000000000156433,False,Cliente 1966,varejo,RJ,Sudeste,2023-02-20,Fone de Ouvido 1080,Eletrônicos,Fone de Ouvido,1915.58,1165.38,True,2024-10-05,2024,10,5,5,October,True,606.8,3,1,1,1,0,12
15441,1065,1058,2024-07-18,1900-01-01 04:08:07,app,2,2654.567171899158,0,19.9,zoop,5309.134343798316,0.0,5329.034343798316,tx_015441,cartao_credito,chargeback,5329.03,4263.22,04:08:07,True,0.004343798315858294,False,Cliente 1065,industria,PR,Sul,2023-05-02,Liquidificador 1058,Casa & Cozinha,Liquidificador,1536.78,866.69,True,2024-07-18,2024,7,18,3,July,False,3575.754343798316,4,1,1,1,0,12
7835,3118,627,2024-08-15,1900-01-01 01:10:58,app,2,1577.61,10,9.9,zoop,3155.22,315.522,2849.598,tx_007835,cartao_credito,chargeback,2849.6,1994.72,01:10:58,True,0.0019999999999527063,False,Cliente 3118,varejo,AM,Norte,2022-09-19,Camiseta 627,Moda,Camiseta,1636.46,1192.13,True,2024-08-15,2024,8,15,3,August,False,770.9599999999996,1,1,1,1,0,12
3976,1883,822,2024-12-22,1900-01-01 00:01:06,marketplace,3,2088.3223382047668,10,19.9,parceiro,6264.9670146143,626.49670146143,5658.370313152869,tx_003976,pix,chargeback,5658.37,6790.04,00:01:06,True,0.0003131528692392749,False,Cliente 1883,educacao,GO,Centro-Oeste,2022-05-11,Cafeteira 822,Casa & Cozinha,Cafeteira,1475.93,789.53,True,2024-12-22,2024,12,22,6,December,True,3896.3770146142997,0,1,1,1,0,12
2787,3169,797,2024-01-17,1900-01-01 02:20:55,marketplace,3,541.61,0,19.9,zoop,1624.83,0.0,1644.73,tx_002787,cartao_credito,chargeback,1644.73,1151.31,02:20:55,True,0.0,False,Cliente 3169,tecnologia,RS,Sul,2022-07-29,Aspirador 797,Casa & Cozinha,Aspirador,557.21,326.56,True,2024-01-17,2024,1,17,2,January,False,645.1499999999999,2,1,1,1,0,12
6217,5278,893,2024-08-05,1900-01-01 00:10:26,marketplace,2,2467.123705198848,15,19.9,parceiro,4934.247410397696,740.1371115596543,4214.010298838041,tx_006217,boleto,chargeback,4214.01,3371.21,00:10:26,True,0.0002988380410897662,False,,,,,,Cafeteira 893,Casa & Cozinha,Cafeteira,1754.61,1047.5,True,2024-08-05,2024,8,5,0,August,False,2839.2474103976956,0,1,1,1,0,12
18632,4494,999,2024-08-19,1900-01-01 01:20:18,app,2,2883.862996114695,5,0.0,zoop,5767.72599222939,288.3862996114695,5479.33969261792,tx_018632,pix,chargeback,5479.34,3835.54,01:20:18,True,0.00030738207988179056,False,Cliente 4494,industria,ES,Sudeste,2023-07-04,Aspirador 999,Casa & Cozinha,Aspirador,1957.87,1302.02,True,2024-08-19,2024,8,19,0,August,False,3163.6859922293897,1,1,1,1,0,12
